Start,End,Reward
S_10,S_53,-1
S_10,S_53,-1
S_10,S_54,-1
S_10,S_54,-1
S_10,S_54,-1
S_10,S_55,-1
S_10,S_55,-1
S_10,S_55,-1
S_10,S_56,-1
S_10,S_56,-1
S_10,S_56,-1
S_10,S_57,-1
S_10,S_57,-1
S_10,S_58,-1
S_10,S_58,-1
S_10,S_59,-1
S_10,S_59,-1
S_10,S_60,0
S_10,S_61,-1
S_10,S_62,-1
S_10,S_63,-1
S_10,S_63,-1
S_10,S_64,-1
S_10,S_64,-1
S_10,S_65,-1
S_10,S_65,-1
S_10,S_65,-1
S_10,S_66,-1
S_10,S_66,-1
S_10,S_66,-1
S_10,S_67,-1
S_10,S_67,-1
S_10,S_67,-1
S_10,S_68,-1
S_10,S_68,-1
S_10,S_69,-1
S_10,S_69,-1
S_10,S_70,0
S_10,S_71,-1
S_10,S_71,-1
S_10,S_72,-1
S_10,S_73,-1
S_10,S_74,-1
S_10,S_74,-1
S_10,S_75,-1
S_10,S_75,-1
S_10,S_75,-1
S_10,S_76,-1
S_10,S_76,-1
S_10,S_76,-1
S_10,S_77,-1
S_10,S_77,-1
S_10,S_77,-1
S_10,S_78,-1
S_10,S_78,-1
S_10,S_78,-1
S_10,S_79,-1
S_10,S_79,-1
S_10,S_79,-1
S_10,S_80,0
S_10,S_81,-1
S_10,S_81,-1
S_10,S_82,-1
S_10,S_83,-1
S_10,S_84,-1
S_10,S_85,-1
S_10,S_85,-1
S_10,S_86,-1
S_10,S_86,-1
S_10,S_86,-1
S_10,S_87,-1
S_10,S_87,-1
S_10,S_87,-1
S_10,S_88,-1
S_10,S_88,-1
S_10,S_88,-1
S_10,S_89,-1
S_10,S_89,-1
S_10,S_89,-1
S_10,S_90,0
S_10,S_91,-1
S_10,S_92,-1
S_10,S_93,-1
S_10,S_94,-1
S_10,S_95,-1
S_10,S_95,-1
S_10,S_96,-1
S_10,S_96,-1
S_10,S_96,-1
S_10,S_97,-1
S_10,S_97,-1
S_10,S_97,-1
S_10,S_98,-1
S_10,S_98,-1
S_10,S_98,-1
S_10,S_99,-1
S_10,S_99,-1
S_10,S_99,-1
S_11,Goal,-1
S_11,S_00,-1
S_11,S_01,0
S_11,S_02,-1
S_11,S_03,-1
S_11,S_03,-1
S_11,S_04,-1
S_11,S_04,-1
S_11,S_05,-1
S_11,S_05,-1
S_11,S_06,-1
S_11,S_07,-1
S_11,S_08,-1
S_11,S_09,-1
S_11,S_10,-1
S_11,S_11,0
S_11,S_12,0
S_11,S_13,-1
S_11,S_14,-1
S_11,S_15,-1
S_11,S_16,-1
S_11,S_17,-1
S_11,S_18,-1
S_11,S_19,-1
S_11,S_20,-1
S_11,S_20,-1
S_11,S_20,-1
S_11,S_21,-1
S_11,S_22,-1
S_11,S_22,-1
S_11,S_23,-1
S_11,S_23,-1
S_11,S_24,-1
S_11,S_25,-1
S_11,S_26,-1
S_11,S_27,-1
S_11,S_27,-1
S_11,S_28,-1
S_11,S_28,-1
S_11,S_29,-1
S_11,S_30,-1
S_11,S_30,-1
S_11,S_30,-1
S_11,S_31,-1
S_11,S_32,-1
S_11,S_32,-1
S_11,S_33,-1
S_11,S_33,-1
S_11,S_34,-1
S_11,S_34,-1
S_11,S_35,-1
S_11,S_35,-1
S_11,S_36,-1
S_11,S_36,-1
S_11,S_37,-1
S_11,S_38,-1
S_11,S_39,-1
S_11,S_40,-1
S_11,S_41,-1
S_11,S_42,-1
S_11,S_43,-1
S_11,S_43,-1
S_11,S_44,-1
S_11,S_44,-1
S_11,S_45,-1
S_11,S_45,-1
S_11,S_46,-1
S_11,S_46,-1
S_11,S_47,-1
S_11,S_47,-1
S_11,S_48,-1
S_11,S_48,-1
S_11,S_49,-1
S_11,S_50,-1
S_11,S_51,-1
S_11,S_52,-1
S_11,S_53,-1
S_11,S_53,-1
S_11,S_54,-1
S_11,S_54,-1
S_11,S_55,-1
S_11,S_55,-1
S_11,S_56,-1
S_11,S_56,-1
S_11,S_57,-1
S_11,S_57,-1
S_11,S_58,-1
S_11,S_58,-1
S_11,S_59,-1
S_11,S_59,-1
S_11,S_60,-1
S_11,S_61,-1
S_11,S_62,-1
S_11,S_63,-1
S_11,S_64,-1
S_11,S_64,-1
S_11,S_65,-1
S_11,S_65,-1
S_11,S_66,-1
S_11,S_66,-1
S_11,S_67,-1
S_11,S_67,-1
S_11,S_68,-1
S_11,S_68,-1
S_11,S_69,-1
S_11,S_69,-1
S_11,S_70,-1
S_11,S_71,-1
S_11,S_72,-1
S_11,S_73,-1
S_11,S_74,-1
S_11,S_74,-1
S_11,S_75,-1
S_11,S_75,-1
S_11,S_76,-1
S_11,S_76,-1
S_11,S_77,-1
S_11,S_77,-1
S_11,S_78,-1
S_11,S_78,-1
S_11,S_79,-1
S_11,S_79,-1
S_11,S_80,-1
S_11,S_81,-1
S_11,S_82,-1
S_11,S_83,-1
S_11,S_84,-1
S_11,S_85,-1
S_11,S_85,-1
S_11,S_86,-1
S_11,S_86,-1
S_11,S_87,-1
S_11,S_87,-1
S_11,S_88,-1
S_11,S_88,-1
S_11,S_89,-1
S_11,S_89,-1
S_11,S_90,-1
S_11,S_91,-1
S_11,S_92,-1
S_11,S_93,-1
S_11,S_94,-1
S_11,S_95,-1
S_11,S_96,-1
S_11,S_96,-1
S_11,S_97,-1
S_11,S_97,-1
S_11,S_98,-1
S_11,S_98,-1
S_11,S_99,-1
S_11,S_99,-1
S_12,Goal,-1
S_12,S_00,0
S_12,S_01,-1
S_12,S_02,0
S_12,S_03,-1
S_12,S_03,-1
S_12,S_04,-1
S_12,S_05,-1
S_12,S_06,-1
S_12,S_07,-1
S_12,S_08,-1
S_12,S_09,-1
S_12,S_10,-1
S_12,S_11,0
S_12,S_12,0
S_12,S_13,-1
S_12,S_14,-1
S_12,S_15,-1
S_12,S_16,-1
S_12,S_17,-1
S_12,S_18,-1
S_12,S_19,-1
S_12,S_20,-1
S_12,S_20,-1
S_12,S_21,-1
S_12,S_21,-1
S_12,S_22,-1
S_12,S_23,-1
S_12,S_23,-1
S_12,S_23,-1
S_12,S_23,-1
S_12,S_24,-1
S_12,S_24,-1
S_12,S_24,-1
S_12,S_25,-1
S_12,S_26,-1
S_12,S_27,-1
S_12,S_28,-1
S_12,S_29,-1
S_12,S_30,-1
S_12,S_30,-1
S_12,S_31,-1
S_12,S_31,-1
S_12,S_32,-1
S_12,S_33,-1
S_12,S_33,-1
S_12,S_33,-1
S_12,S_34,-1
S_12,S_34,-1
S_12,S_34,-1
S_12,S_34,-1
S_12,S_35,-1
S_12,S_35,-1
S_12,S_35,-1
S_12,S_36,-1
S_12,S_36,-1
S_12,S_36,-1
S_12,S_37,-1
S_12,S_37,-1
S_12,S_38,-1
S_12,S_39,-1
S_12,S_40,-1
S_12,S_40,-1
S_12,S_41,-1
S_12,S_42,-1
S_12,S_43,-1
S_12,S_44,-1
S_12,S_44,-1
S_12,S_44,-1
S_12,S_45,-1
S_12,S_45,-1
S_12,S_45,-1
S_12,S_45,-1
S_12,S_46,-1
S_12,S_46,-1
S_12,S_46,-1
S_12,S_46,-1
S_12,S_47,-1
S_12,S_47,-1
S_12,S_47,-1
S_12,S_47,-1
S_12,S_48,-1
S_12,S_48,-1
S_12,S_48,-1
S_12,S_49,-1
S_12,S_50,-1
S_12,S_50,-1
S_12,S_51,-1
S_12,S_52,-1
S_12,S_53,-1
S_12,S_54,-1
S_12,S_54,-1
S_12,S_54,-1
S_12,S_55,-1
S_12,S_55,-1
S_12,S_55,-1
S_12,S_55,-1
S_12,S_56,-1
S_12,S_56,-1
S_12,S_56,-1
S_12,S_56,-1
S_12,S_57,-1
S_12,S_57,-1
S_12,S_57,-1
S_12,S_57,-1
S_12,S_58,-1
S_12,S_58,-1
S_12,S_58,-1
S_12,S_58,-1
S_12,S_59,-1
S_12,S_59,-1
S_12,S_59,-1
S_12,S_60,-1
S_12,S_60,-1
S_12,S_61,-1
S_12,S_62,-1
S_12,S_63,-1
S_12,S_64,-1
S_12,S_65,-1
S_12,S_65,-1
S_12,S_65,-1
S_12,S_66,-1
S_12,S_66,-1
S_12,S_66,-1
S_12,S_66,-1
S_12,S_67,-1
S_12,S_67,-1
S_12,S_67,-1
S_12,S_67,-1
S_12,S_68,-1
S_12,S_68,-1
S_12,S_68,-1
S_12,S_68,-1
S_12,S_69,-1
S_12,S_69,-1
S_12,S_69,-1
S_12,S_69,-1
S_12,S_70,-1
S_12,S_71,-1
S_12,S_72,-1
S_12,S_73,-1
S_12,S_74,-1
S_12,S_75,-1
S_12,S_75,-1
S_12,S_75,-1
S_12,S_76,-1
S_12,S_76,-1
S_12,S_76,-1
S_12,S_76,-1
S_12,S_77,-1
S_12,S_77,-1
S_12,S_77,-1
S_12,S_77,-1
S_12,S_78,-1
S_12,S_78,-1
S_12,S_78,-1
S_12,S_78,-1
S_12,S_79,-1
S_12,S_79,-1
S_12,S_79,-1
S_12,S_79,-1
S_12,S_80,-1
S_12,S_81,-1
S_12,S_82,-1
S_12,S_83,-1
S_12,S_84,-1
S_12,S_85,-1
S_12,S_86,-1
S_12,S_86,-1
S_12,S_86,-1
S_12,S_87,-1
S_12,S_87,-1
S_12,S_87,-1
S_12,S_87,-1
S_12,S_88,-1
S_12,S_88,-1
S_12,S_88,-1
S_12,S_88,-1
S_12,S_89,-1
S_12,S_89,-1
S_12,S_89,-1
S_12,S_89,-1
S_12,S_90,-1
S_12,S_91,-1
S_12,S_92,-1
S_12,S_93,-1
S_12,S_94,-1
S_12,S_95,-1
S_12,S_96,-1
S_12,S_96,-1
S_12,S_96,-1
S_12,S_97,-1
S_12,S_97,-1
S_12,S_97,-1
S_12,S_98,-1
S_12,S_98,-1
S_12,S_98,-1
S_12,S_98,-1
S_12,S_99,-1
S_12,S_99,-1
S_12,S_99,-1
S_12,S_99,-1
S_13,Goal,-1
S_13,S_00,-1
S_13,S_01,-1
S_13,S_01,-1
S_13,S_02,-1
S_13,S_02,-1
S_13,S_03,-1
S_13,S_04,-1
S_13,S_04,-1
S_13,S_05,-1
S_13,S_05,-1
S_13,S_06,-1
S_13,S_07,-1
S_13,S_08,-1
S_13,S_09,-1
S_13,S_10,-1
S_13,S_11,-1
S_13,S_12,-1
S_13,S_13,0
S_13,S_14,0
S_13,S_15,0
S_13,S_16,0
S_13,S_17,-1
S_13,S_18,-1
S_13,S_19,-1
S_13,S_20,-1
S_13,S_21,-1
S_13,S_21,-1
S_13,S_21,-1
S_13,S_22,-1
S_13,S_22,-1
S_13,S_22,-1
S_13,S_22,-1
S_13,S_23,-1
S_13,S_24,-1
S_13,S_25,-1
S_13,S_26,-1
S_13,S_26,-1
S_13,S_27,-1
S_13,S_27,-1
S_13,S_28,-1
S_13,S_28,-1
S_13,S_29,-1
S_13,S_29,-1
S_13,S_30,-1
S_13,S_30,-1
S_13,S_30,-1
S_13,S_31,-1
S_13,S_31,-1
S_13,S_31,-1
S_13,S_31,-1
S_13,S_32,-1
S_13,S_32,-1
S_13,S_32,-1
S_13,S_33,-1
S_13,S_34,-1
S_13,S_35,-1
S_13,S_36,-1
S_13,S_37,-1
S_13,S_38,-1
S_13,S_39,-1
S_13,S_40,-1
S_13,S_40,-1
S_13,S_40,-1
S_13,S_40,-1
S_13,S_41,-1
S_13,S_41,-1
S_13,S_41,-1
S_13,S_42,-1
S_13,S_43,-1
S_13,S_44,-1
S_13,S_45,-1
S_13,S_46,-1
S_13,S_47,-1
S_13,S_48,-1
S_13,S_49,-1
S_13,S_50,-1
S_13,S_50,-1
S_13,S_50,-1
S_13,S_50,-1
S_13,S_51,-1
S_13,S_51,-1
S_13,S_51,-1
S_13,S_52,-1
S_13,S_53,-1
S_13,S_54,-1
S_13,S_55,-1
S_13,S_56,-1
S_13,S_57,-1
S_13,S_58,-1
S_13,S_59,-1
S_13,S_60,-1
S_13,S_60,-1
S_13,S_60,-1
S_13,S_61,-1
S_13,S_62,-1
S_13,S_63,-1
S_13,S_64,-1
S_13,S_65,-1
S_13,S_66,-1
S_13,S_67,-1
S_13,S_68,-1
S_13,S_69,-1
S_13,S_70,-1
S_13,S_70,-1
S_13,S_70,-1
S_13,S_71,-1
S_13,S_72,-1
S_13,S_73,-1
S_13,S_74,-1
S_13,S_75,-1
S_13,S_76,-1
S_13,S_77,-1
S_13,S_78,-1
S_13,S_79,-1
S_13,S_80,-1
S_13,S_80,-1
S_13,S_80,-1
S_13,S_81,-1
S_13,S_82,-1
S_13,S_83,-1
S_13,S_84,-1
S_13,S_85,-1
S_13,S_86,-1
S_13,S_87,-1
S_13,S_88,-1
S_13,S_89,-1
S_13,S_90,-1
S_13,S_91,-1
S_13,S_92,-1
S_13,S_93,-1
S_13,S_94,-1
S_13,S_95,-1
S_13,S_96,-1
S_13,S_97,-1
S_13,S_98,-1
S_13,S_99,-1
S_14,Goal,-1
S_14,S_00,-1
S_14,S_01,-1
S_14,S_02,-1
S_14,S_03,-1
S_14,S_03,-1
S_14,S_04,-1
S_14,S_05,-1
S_14,S_05,-1
S_14,S_06,-1
S_14,S_06,-1
S_14,S_07,-1
S_14,S_08,-1
S_14,S_09,-1
S_14,S_10,-1
S_14,S_11,-1
S_14,S_12,-1
S_14,S_13,0
S_14,S_14,0
S_14,S_15,0
S_14,S_16,0
S_14,S_17,-1
S_14,S_18,-1
S_14,S_19,-1
S_14,S_20,-1
S_14,S_21,-1
S_14,S_22,-1
S_14,S_23,-1
S_14,S_24,0
S_14,S_25,-1
S_14,S_25,-1
S_14,S_26,-1
S_14,S_26,-1
S_14,S_27,-1
S_14,S_28,-1
S_14,S_29,-1
S_14,S_30,-1
S_14,S_31,-1
S_14,S_32,-1
S_14,S_33,-1
S_14,S_34,-1
S_14,S_35,-1
S_14,S_36,-1
S_14,S_36,-1
S_14,S_37,-1
S_14,S_37,-1
S_14,S_38,-1
S_14,S_38,-1
S_14,S_39,-1
S_14,S_40,-1
S_14,S_41,-1
S_14,S_42,-1
S_14,S_43,-1
S_14,S_43,-1
S_14,S_44,-1
S_14,S_45,-1
S_14,S_46,-1
S_14,S_46,-1
S_14,S_47,-1
S_14,S_47,-1
S_14,S_48,-1
S_14,S_48,-1
S_14,S_49,-1
S_14,S_49,-1
S_14,S_50,-1
S_14,S_51,-1
S_14,S_52,-1
S_14,S_53,-1
S_14,S_53,-1
S_14,S_54,-1
S_14,S_55,-1
S_14,S_56,-1
S_14,S_56,-1
S_14,S_57,-1
S_14,S_57,-1
S_14,S_58,-1
S_14,S_58,-1
S_14,S_59,-1
S_14,S_59,-1
S_14,S_60,-1
S_14,S_61,-1
S_14,S_62,-1
S_14,S_62,-1
S_14,S_63,-1
S_14,S_64,-1
S_14,S_65,-1
S_14,S_65,-1
S_14,S_66,-1
S_14,S_67,-1
S_14,S_67,-1
S_14,S_68,-1
S_14,S_68,-1
S_14,S_69,-1
S_14,S_69,-1
S_14,S_70,-1
S_14,S_71,-1
S_14,S_72,-1
S_14,S_72,-1
S_14,S_73,-1
S_14,S_74,-1
S_14,S_75,-1
S_14,S_75,-1
S_14,S_76,-1
S_14,S_77,-1
S_14,S_78,-1
S_14,S_78,-1
S_14,S_79,-1
S_14,S_79,-1
S_14,S_80,-1
S_14,S_81,-1
S_14,S_81,-1
S_14,S_82,-1
S_14,S_82,-1
S_14,S_83,-1
S_14,S_84,-1
S_14,S_85,-1
S_14,S_86,-1
S_14,S_87,-1
S_14,S_88,-1
S_14,S_88,-1
S_14,S_89,-1
S_14,S_89,-1
S_14,S_90,-1
S_14,S_90,-1
S_14,S_91,-1
S_14,S_91,-1
S_14,S_92,-1
S_14,S_93,-1
S_14,S_94,-1
S_14,S_95,-1
S_14,S_96,-1
S_14,S_97,-1
S_14,S_98,-1
S_14,S_99,-1
S_14,S_99,-1
S_15,Goal,-1
S_15,S_00,-1
S_15,S_01,-1
S_15,S_02,-1
S_15,S_03,-1
S_15,S_03,-1
S_15,S_04,-1
S_15,S_04,-1
S_15,S_05,-1
S_15,S_06,-1
S_15,S_07,-1
S_15,S_08,-1
S_15,S_09,-1
S_15,S_10,-1
S_15,S_11,-1
S_15,S_12,-1
S_15,S_13,0
S_15,S_14,0
S_15,S_15,0
S_15,S_16,0
S_15,S_17,-1
S_15,S_18,-1
S_15,S_19,-1
S_15,S_20,-1
S_15,S_21,-1
S_15,S_22,-1
S_15,S_23,-1
S_15,S_23,-1
S_15,S_24,-1
S_15,S_24,-1
S_15,S_25,-1
S_15,S_26,-1
S_15,S_26,-1
S_15,S_27,-1
S_15,S_27,-1
S_15,S_28,-1
S_15,S_29,-1
S_15,S_30,-1
S_15,S_31,-1
S_15,S_31,-1
S_15,S_32,-1
S_15,S_32,-1
S_15,S_33,-1
S_15,S_33,-1
S_15,S_34,-1
S_15,S_34,-1
S_15,S_35,-1
S_15,S_36,-1
S_15,S_37,-1
S_15,S_37,-1
S_15,S_38,-1
S_15,S_38,-1
S_15,S_39,-1
S_15,S_39,-1
S_15,S_40,-1
S_15,S_40,-1
S_15,S_41,-1
S_15,S_41,-1
S_15,S_42,-1
S_15,S_42,-1
S_15,S_43,-1
S_15,S_43,-1
S_15,S_44,-1
S_15,S_45,-1
S_15,S_46,-1
S_15,S_47,-1
S_15,S_48,-1
S_15,S_48,-1
S_15,S_49,-1
S_15,S_49,-1
S_15,S_50,-1
S_15,S_50,-1
S_15,S_51,-1
S_15,S_51,-1
S_15,S_52,-1
S_15,S_52,-1
S_15,S_53,-1
S_15,S_53,-1
S_15,S_54,-1
S_15,S_55,-1
S_15,S_56,-1
S_15,S_57,-1
S_15,S_58,-1
S_15,S_58,-1
S_15,S_59,-1
S_15,S_59,-1
S_15,S_60,-1
S_15,S_60,-1
S_15,S_61,-1
S_15,S_61,-1
S_15,S_62,-1
S_15,S_62,-1
S_15,S_63,-1
S_15,S_64,-1
S_15,S_65,-1
S_15,S_66,-1
S_15,S_67,-1
S_15,S_68,-1
S_15,S_69,-1
S_15,S_69,-1
S_15,S_70,-1
S_15,S_70,-1
S_15,S_71,-1
S_15,S_71,-1
S_15,S_72,-1
S_15,S_72,-1
S_15,S_73,-1
S_15,S_74,-1
S_15,S_75,-1
S_15,S_76,-1
S_15,S_77,-1
S_15,S_78,-1
S_15,S_79,-1
S_15,S_80,-1
S_15,S_80,-1
S_15,S_81,-1
S_15,S_81,-1
S_15,S_82,-1
S_15,S_82,-1
S_15,S_83,-1
S_15,S_84,-1
S_15,S_85,-1
S_15,S_86,-1
S_15,S_87,-1
S_15,S_88,-1
S_15,S_89,-1
S_15,S_90,-1
S_15,S_90,-1
S_15,S_91,-1
S_15,S_91,-1
S_15,S_92,-1
S_15,S_93,-1
S_15,S_94,-1
S_15,S_95,-1
S_15,S_96,-1
S_15,S_97,-1
S_15,S_98,-1
S_15,S_99,-1
S_16,Goal,-1
S_16,S_00,-1
S_16,S_01,-1
S_16,S_02,-1
S_16,S_03,-1
S_16,S_04,-1
S_16,S_05,-1
S_16,S_06,0
S_16,S_07,-1
S_16,S_08,-1
S_16,S_09,-1
S_16,S_10,-1
S_16,S_11,-1
S_16,S_12,-1
S_16,S_13,0
S_16,S_14,0
S_16,S_15,0
S_16,S_16,0
S_16,S_17,-1
S_16,S_18,0
S_16,S_19,-1
S_16,S_20,-1
S_16,S_21,-1
S_16,S_22,-1
S_16,S_23,-1
S_16,S_24,-1
S_16,S_24,-1
S_16,S_25,-1
S_16,S_25,-1
S_16,S_26,-1
S_16,S_27,-1
S_16,S_27,-1
S_16,S_28,-1
S_16,S_28,-1
S_16,S_29,-1
S_16,S_30,-1
S_16,S_31,-1
S_16,S_32,-1
S_16,S_32,-1
S_16,S_33,-1
S_16,S_33,-1
S_16,S_34,-1
S_16,S_34,-1
S_16,S_35,-1
S_16,S_36,-1
S_16,S_37,-1
S_16,S_37,-1
S_16,S_38,-1
S_16,S_38,-1
S_16,S_39,-1
S_16,S_39,-1
S_16,S_40,-1
S_16,S_40,-1
S_16,S_41,-1
S_16,S_41,-1
S_16,S_42,-1
S_16,S_42,-1
S_16,S_43,-1
S_16,S_43,-1
S_16,S_44,-1
S_16,S_44,-1
S_16,S_45,-1
S_16,S_46,-1
S_16,S_47,-1
S_16,S_48,-1
S_16,S_48,-1
S_16,S_49,-1
S_16,S_49,-1
S_16,S_50,-1
S_16,S_50,-1
S_16,S_51,-1
S_16,S_51,-1
S_16,S_52,-1
S_16,S_52,-1
S_16,S_53,-1
S_16,S_53,-1
S_16,S_54,-1
S_16,S_55,-1
S_16,S_56,-1
S_16,S_57,-1
S_16,S_58,-1
S_16,S_58,-1
S_16,S_59,-1
S_16,S_59,-1
S_16,S_60,-1
S_16,S_60,-1
S_16,S_61,-1
S_16,S_61,-1
S_16,S_62,-1
S_16,S_62,-1
S_16,S_63,-1
S_16,S_63,-1
S_16,S_64,-1
S_16,S_65,-1
S_16,S_66,-1
S_16,S_67,-1
S_16,S_68,-1
S_16,S_69,-1
S_16,S_69,-1
S_16,S_70,-1
S_16,S_70,-1
S_16,S_71,-1
S_16,S_71,-1
S_16,S_72,-1
S_16,S_72,-1
S_16,S_73,-1
S_16,S_74,-1
S_16,S_75,-1
S_16,S_76,-1
S_16,S_77,-1
S_16,S_78,-1
S_16,S_79,-1
S_16,S_79,-1
S_16,S_80,-1
S_16,S_80,-1
S_16,S_81,-1
S_16,S_81,-1
S_16,S_82,-1
S_16,S_83,-1
S_16,S_84,-1
S_16,S_85,-1
S_16,S_86,-1
S_16,S_87,-1
S_16,S_88,-1
S_16,S_89,-1
S_16,S_90,-1
S_16,S_90,-1
S_16,S_91,-1
S_16,S_92,-1
S_16,S_93,-1
S_16,S_94,-1
S_16,S_95,-1
S_16,S_96,-1
S_16,S_97,-1
S_16,S_98,-1
S_16,S_99,-1
S_17,Goal,-1
S_17,Goal,-1
S_17,S_00,-1
S_17,S_01,-1
S_17,S_02,-1
S_17,S_03,-1
S_17,S_04,-1
S_17,S_05,-1
S_17,S_06,-1
S_17,S_07,0
S_17,S_08,-1
S_17,S_09,-1
S_17,S_10,-1
S_17,S_11,-1
S_17,S_12,-1
S_17,S_13,-1
S_17,S_14,-1
S_17,S_15,-1
S_17,S_16,-1
S_17,S_17,0
S_17,S_18,0
S_17,S_19,-1
S_17,S_20,-1
S_17,S_21,-1
S_17,S_22,-1
S_17,S_23,-1
S_17,S_24,-1
S_17,S_25,-1
S_17,S_25,-1
S_17,S_26,-1
S_17,S_26,-1
S_17,S_27,0
S_17,S_28,-1
S_17,S_28,-1
S_17,S_29,-1
S_17,S_29,-1
S_17,S_30,-1
S_17,S_31,-1
S_17,S_32,-1
S_17,S_33,-1
S_17,S_33,-1
S_17,S_34,-1
S_17,S_34,-1
S_17,S_35,-1
S_17,S_35,-1
S_17,S_36,-1
S_17,S_36,-1
S_17,S_37,-1
S_17,S_38,-1
S_17,S_39,-1
S_17,S_39,-1
S_17,S_40,-1
S_17,S_40,-1
S_17,S_41,-1
S_17,S_41,-1
S_17,S_42,-1
S_17,S_42,-1
S_17,S_43,-1
S_17,S_43,-1
S_17,S_44,-1
S_17,S_44,-1
S_17,S_45,-1
S_17,S_45,-1
S_17,S_46,-1
S_17,S_46,-1
S_17,S_47,-1
S_17,S_48,-1
S_17,S_49,-1
S_17,S_49,-1
S_17,S_50,-1
S_17,S_50,-1
S_17,S_51,-1
S_17,S_51,-1
S_17,S_52,-1
S_17,S_52,-1
S_17,S_53,-1
S_17,S_53,-1
S_17,S_54,-1
S_17,S_54,-1
S_17,S_55,-1
S_17,S_55,-1
S_17,S_56,-1
S_17,S_57,-1
S_17,S_58,-1
S_17,S_59,-1
S_17,S_59,-1
S_17,S_60,-1
S_17,S_60,-1
S_17,S_61,-1
S_17,S_61,-1
S_17,S_62,-1
S_17,S_62,-1
S_17,S_63,-1
S_17,S_63,-1
S_17,S_64,-1
S_17,S_64,-1
S_17,S_65,-1
S_17,S_65,-1
S_17,S_66,-1
S_17,S_67,-1
S_17,S_68,-1
S_17,S_68,-1
S_17,S_69,-1
S_17,S_70,-1
S_17,S_70,-1
S_17,S_71,-1
S_17,S_71,-1
S_17,S_72,-1
S_17,S_72,-1
S_17,S_73,-1
S_17,S_73,-1
S_17,S_74,-1
S_17,S_74,-1
S_17,S_75,-1
S_17,S_75,-1
S_17,S_76,-1
S_17,S_77,-1
S_17,S_78,-1
S_17,S_78,-1
S_17,S_79,-1
S_17,S_80,-1
S_17,S_80,-1
S_17,S_81,-1
S_17,S_81,-1
S_17,S_82,-1
S_17,S_82,-1
S_17,S_83,-1
S_17,S_83,-1
S_17,S_84,-1
S_17,S_84,-1
S_17,S_85,-1
S_17,S_85,-1
S_17,S_86,-1
S_17,S_87,-1
S_17,S_88,-1
S_17,S_89,-1
S_17,S_90,-1
S_17,S_90,-1
S_17,S_91,-1
S_17,S_91,-1
S_17,S_92,-1
S_17,S_92,-1
S_17,S_93,-1
S_17,S_93,-1
S_17,S_94,-1
S_17,S_94,-1
S_17,S_95,-1
S_17,S_96,-1
S_17,S_97,-1
S_17,S_98,-1
S_17,S_99,-1
S_18,Goal,-1
S_18,S_00,-1
S_18,S_01,-1
S_18,S_02,-1
S_18,S_03,-1
S_18,S_04,-1
S_18,S_05,-1
S_18,S_06,-1
S_18,S_07,-1
S_18,S_08,0
S_18,S_09,-1
S_18,S_10,-1
S_18,S_11,-1
S_18,S_12,-1
S_18,S_13,-1
S_18,S_14,-1
S_18,S_15,-1
S_18,S_16,-1
S_18,S_17,0
S_18,S_18,0
S_18,S_19,-1
S_18,S_20,-1
S_18,S_20,-1
S_18,S_21,-1
S_18,S_21,-1
S_18,S_22,-1
S_18,S_22,-1
S_18,S_23,-1
S_18,S_23,-1
S_18,S_24,-1
S_18,S_24,-1
S_18,S_25,-1
S_18,S_25,-1
S_18,S_26,-1
S_18,S_27,-1
S_18,S_27,-1
S_18,S_28,-1
S_18,S_29,-1
S_18,S_29,-1
S_18,S_30,-1
S_18,S_31,-1
S_18,S_31,-1
S_18,S_32,-1
S_18,S_32,-1
S_18,S_33,-1
S_18,S_33,-1
S_18,S_34,-1
S_18,S_35,-1
S_18,S_35,-1
S_18,S_36,-1
S_18,S_36,-1
S_18,S_37,-1
S_18,S_38,-1
S_18,S_39,-1
S_18,S_39,-1
S_18,S_40,-1
S_18,S_40,-1
S_18,S_41,-1
S_18,S_42,-1
S_18,S_42,-1
S_18,S_43,-1
S_18,S_43,-1
S_18,S_44,-1
S_18,S_44,-1
S_18,S_45,-1
S_18,S_45,-1
S_18,S_46,-1
S_18,S_46,-1
S_18,S_47,-1
S_18,S_48,-1
S_18,S_49,-1
S_18,S_50,-1
S_18,S_50,-1
S_18,S_51,-1
S_18,S_51,-1
S_18,S_52,-1
S_18,S_52,-1
S_18,S_53,-1
S_18,S_53,-1
S_18,S_54,-1
S_18,S_54,-1
S_18,S_55,-1
S_18,S_55,-1
S_18,S_56,-1
S_18,S_57,-1
S_18,S_58,-1
S_18,S_59,-1
S_18,S_60,-1
S_18,S_60,-1
S_18,S_61,-1
S_18,S_61,-1
S_18,S_62,-1
S_18,S_62,-1
S_18,S_63,-1
S_18,S_63,-1
S_18,S_64,-1
S_18,S_64,-1
S_18,S_65,-1
S_18,S_65,-1
S_18,S_66,-1
S_18,S_67,-1
S_18,S_68,-1
S_18,S_69,-1
S_18,S_70,-1
S_18,S_70,-1
S_18,S_71,-1
S_18,S_71,-1
S_18,S_72,-1
S_18,S_72,-1
S_18,S_73,-1
S_18,S_73,-1
S_18,S_74,-1
S_18,S_74,-1
S_18,S_75,-1
S_18,S_76,-1
S_18,S_77,-1
S_18,S_78,-1
S_18,S_79,-1
S_18,S_80,-1
S_18,S_80,-1
S_18,S_81,-1
S_18,S_81,-1
S_18,S_82,-1
S_18,S_82,-1
S_18,S_83,-1
S_18,S_83,-1
S_18,S_84,-1
